neighbourhood_cleansed,week_start,price_calendar
Tlalpan,2026-03-02,1273.2344093718643
Tlalpan,2026-03-09,1276.268331644477
Tlalpan,2026-03-16,1276.7217046603498
Tlalpan,2026-03-23,1034.4175731547905
Tláhuac,2024-09-30,868.6657996710081
Tláhuac,2024-10-07,784.235171261487
Tláhuac,2024-10-14,796.5812447786132
Tláhuac,2024-10-21,801.5939849624061
Tláhuac,2024-10-28,790.7383458646617
Tláhuac,2024-11-04,765.4870181405895
Tláhuac,2024-11-11,775.35
Tláhuac,2024-11-18,775.6928571428572
Tláhuac,2024-11-25,776.8714285714285
Tláhuac,2024-12-02,777.4428571428571
Tláhuac,2024-12-09,504.9917293233083
Tláhuac,2024-12-16,776.6721428571428
Tláhuac,2024-12-23,781.2946616541354
Tláhuac,2024-12-30,687.3162248525141
Tláhuac,2025-01-06,679.2931197040219
Tláhuac,2025-01-13,793.4706766917294
Tláhuac,2025-01-20,795.1747583243824
Tláhuac,2025-01-27,795.3972431077694
Tláhuac,2025-02-03,775.5166666666667
Tláhuac,2025-02-10,778.0390476190476
Tláhuac,2025-02-17,778.0390476190476
Tláhuac,2025-02-24,778.0390476190476
Tláhuac,2025-03-03,778.0390476190476
Tláhuac,2025-03-10,778.0390476190476
Tláhuac,2025-03-17,778.0390476190476
Tláhuac,2025-03-24,767.9433357383358
Tláhuac,2025-03-31,746.9401875901876
Tláhuac,2025-04-07,746.4757936507938
Tláhuac,2025-04-14,747.4194083694084
Tláhuac,2025-04-21,747.8791125541127
Tláhuac,2025-04-28,748.573261839171
Tláhuac,2025-05-05,748.8910697887969
Tláhuac,2025-05-12,748.8910697887969
Tláhuac,2025-05-19,748.8910697887969
Tláhuac,2025-05-26,748.8910697887969
Tláhuac,2025-06-02,748.8910697887969
Tláhuac,2025-06-09,748.8910697887969
Tláhuac,2025-06-16,748.8910697887969
Tláhuac,2025-06-23,658.5471731628503
Tláhuac,2025-06-30,407.67694547515976
Tláhuac,2025-07-07,408.00517676767674
Tláhuac,2025-07-14,407.9106962481962
Tláhuac,2025-07-21,407.78472222222223
Tláhuac,2025-07-28,407.78472222222223
Tláhuac,2025-08-04,407.6258503401361
Tláhuac,2025-08-11,407.4140211640212
Tláhuac,2025-08-18,407.4140211640212
Tláhuac,2025-08-25,407.4140211640212
Tláhuac,2025-09-01,407.4140211640212
Tláhuac,2025-09-08,407.4140211640212
Tláhuac,2025-09-15,407.4140211640212
Tláhuac,2025-09-22,423.54532163742687
Tláhuac,2025-09-29,431.62555197517605
Tláhuac,2025-10-06,437.56349206349205
Tláhuac,2025-10-13,437.56349206349205
Tláhuac,2025-10-20,437.56349206349205
Tláhuac,2025-10-27,437.56349206349205
Tláhuac,2025-11-03,432.66931216931215
Tláhuac,2025-11-10,437.56349206349205
Tláhuac,2025-11-17,437.56349206349205
Tláhuac,2025-11-24,437.56349206349205
Tláhuac,2025-12-01,437.56349206349205
Tláhuac,2025-12-08,437.56349206349205
Tláhuac,2025-12-15,440.5735544217687
Tláhuac,2025-12-22,471.26190476190476
Tláhuac,2025-12-29,472.4978741496599
Tláhuac,2026-01-05,475.76388888888897
Tláhuac,2026-01-12,475.76388888888897
Tláhuac,2026-01-19,475.76388888888897
Tláhuac,2026-01-26,475.76388888888897
Tláhuac,2026-02-02,475.76388888888897
Tláhuac,2026-02-09,475.76388888888897
Tláhuac,2026-02-16,475.76388888888897
Tláhuac,2026-02-23,475.76388888888897
Tláhuac,2026-03-02,475.76388888888897
Tláhuac,2026-03-09,475.76388888888897
Tláhuac,2026-03-16,475.76388888888897
Tláhuac,2026-03-23,479.67518939393943
Venustiano Carranza,2024-09-30,718.2038173623378
Venustiano Carranza,2024-10-07,720.2397776305226
Venustiano Carranza,2024-10-14,726.6996312779575
Venustiano Carranza,2024-10-21,728.42329846385
Venustiano Carranza,2024-10-28,691.5221012098666
Venustiano Carranza,2024-11-04,724.4311383205974
Venustiano Carranza,2024-11-11,716.1785413600571
Venustiano Carranza,2024-11-18,677.9796131695313
Venustiano Carranza,2024-11-25,693.8842075283683
Venustiano Carranza,2024-12-02,715.6085375848072
Venustiano Carranza,2024-12-09,711.3584418517688
Venustiano Carranza,2024-12-16,710.0212641585134
Venustiano Carranza,2024-12-23,715.8871502255158
Venustiano Carranza,2024-12-30,759.9234561751704
Venustiano Carranza,2025-01-06,769.8077012175772
Venustiano Carranza,2025-01-13,759.1328091409372
Venustiano Carranza,2025-01-20,763.4136259027409
Venustiano Carranza,2025-01-27,756.3432269126449
Venustiano Carranza,2025-02-03,764.2289919685567
Venustiano Carranza,2025-02-10,761.6648649827101
Venustiano Carranza,2025-02-17,760.0927250873776
Venustiano Carranza,2025-02-24,712.8035695923434
Venustiano Carranza,2025-03-03,754.3666736542046
Venustiano Carranza,2025-03-10,754.7283246249223
Venustiano Carranza,2025-03-17,751.0645454456892
Venustiano Carranza,2025-03-24,758.9202149627876
Venustiano Carranza,2025-03-31,769.9279077916635
Venustiano Carranza,2025-04-07,773.408134331405
Venustiano Carranza,2025-04-14,762.0079023318227
Venustiano Carranza,2025-04-21,780.7602829981951
Venustiano Carranza,2025-04-28,775.0018157088556
Venustiano Carranza,2025-05-05,779.0321551044213
Venustiano Carranza,2025-05-12,780.2726445832739
Venustiano Carranza,2025-05-19,775.0149759381142
Venustiano Carranza,2025-05-26,774.9676731214257
Venustiano Carranza,2025-06-02,771.8477627595395
Venustiano Carranza,2025-06-09,769.728796852771
Venustiano Carranza,2025-06-16,764.0821318580981
Venustiano Carranza,2025-06-23,778.2919180607723
Venustiano Carranza,2025-06-30,787.5616537339571
Venustiano Carranza,2025-07-07,787.8832302018918
Venustiano Carranza,2025-07-14,788.834735891446
Venustiano Carranza,2025-07-21,787.6362239000221
Venustiano Carranza,2025-07-28,787.5487590090171
Venustiano Carranza,2025-08-04,784.9141197440482
Venustiano Carranza,2025-08-11,785.9407719391938
Venustiano Carranza,2025-08-18,783.5696648028157
Venustiano Carranza,2025-08-25,783.950984125236
Venustiano Carranza,2025-09-01,784.0656707728134
Venustiano Carranza,2025-09-08,783.1025072354215
Venustiano Carranza,2025-09-15,784.4424920448819
Venustiano Carranza,2025-09-22,792.3807766935141
Venustiano Carranza,2025-09-29,811.7578199704011
Venustiano Carranza,2025-10-06,814.6484056951136
Venustiano Carranza,2025-10-13,815.1766081499503
Venustiano Carranza,2025-10-20,813.9272195545892
Venustiano Carranza,2025-10-27,787.9723367226271
Venustiano Carranza,2025-11-03,809.2434655335582
Venustiano Carranza,2025-11-10,810.7078651163986
Venustiano Carranza,2025-11-17,804.759777613336
Venustiano Carranza,2025-11-24,806.5522073670696
Venustiano Carranza,2025-12-01,806.2354307110409
Venustiano Carranza,2025-12-08,804.3626005169639
Venustiano Carranza,2025-12-15,804.0076261710843
Venustiano Carranza,2025-12-22,827.5698092894706
Venustiano Carranza,2025-12-29,839.3000718836558
Venustiano Carranza,2026-01-05,832.5742496491667
Venustiano Carranza,2026-01-12,822.2974450122056
Venustiano Carranza,2026-01-19,822.2287725572031
Venustiano Carranza,2026-01-26,822.8111406395711
Venustiano Carranza,2026-02-02,821.6258507894379
Venustiano Carranza,2026-02-09,816.4016874379221
Venustiano Carranza,2026-02-16,816.4007163369508
Venustiano Carranza,2026-02-23,807.5329123542008
Venustiano Carranza,2026-03-02,812.3470881741061
Venustiano Carranza,2026-03-09,817.3549882964647
Venustiano Carranza,2026-03-16,815.3610803382711
Venustiano Carranza,2026-03-23,794.844598195015
Xochimilco,2024-09-30,3525.881304616829
Xochimilco,2024-10-07,2619.3854414682537
Xochimilco,2024-10-14,2567.3259018759018
Xochimilco,2024-10-21,2604.150072150072
Xochimilco,2024-10-28,2846.3183776540923
Xochimilco,2024-11-04,2686.9536669213144
Xochimilco,2024-11-11,2468.8610444177675
Xochimilco,2024-11-18,2441.1445966265296
Xochimilco,2024-11-25,2444.0823529411764
Xochimilco,2024-12-02,2439.7962184873945
Xochimilco,2024-12-09,2410.546918767507
Xochimilco,2024-12-16,2411.21918767507
Xochimilco,2024-12-23,2412.6474789915965
Xochimilco,2024-12-30,2596.779554852244
Xochimilco,2025-01-06,2351.3286603039487
Xochimilco,2025-01-13,2399.0222808144235
Xochimilco,2025-01-20,2454.004785679174
Xochimilco,2025-01-27,2451.7310705960704
Xochimilco,2025-02-03,2399.65003092146
Xochimilco,2025-02-10,2324.808813646671
Xochimilco,2025-02-17,2254.8790786197933
Xochimilco,2025-02-24,2137.922868843175
Xochimilco,2025-03-03,2128.078591125428
Xochimilco,2025-03-10,2164.9677670741958
Xochimilco,2025-03-17,2145.2815085707944
Xochimilco,2025-03-24,2272.955259969141
Xochimilco,2025-03-31,2383.268647082635
Xochimilco,2025-04-07,2360.1227952327654
Xochimilco,2025-04-14,2348.806312079675
Xochimilco,2025-04-21,2233.1710488860786
Xochimilco,2025-04-28,2232.747450735992
Xochimilco,2025-05-05,2243.9802911869874
Xochimilco,2025-05-12,2252.0491781862315
Xochimilco,2025-05-19,2247.922080680563
Xochimilco,2025-05-26,2246.7243131262476
Xochimilco,2025-06-02,2249.985629433397
Xochimilco,2025-06-09,2249.6505324316336
Xochimilco,2025-06-16,2247.922080680563
Xochimilco,2025-06-23,2261.633919514285
Xochimilco,2025-06-30,2361.768299818096
Xochimilco,2025-07-07,2373.700171376243
Xochimilco,2025-07-14,2368.3086934663975
Xochimilco,2025-07-21,2372.8367490842493
Xochimilco,2025-07-28,2372.319742281528
Xochimilco,2025-08-04,2367.909653322867
Xochimilco,2025-08-11,2364.2143315018316
Xochimilco,2025-08-18,2364.2143315018316
Xochimilco,2025-08-25,2364.2143315018316
Xochimilco,2025-09-01,2365.590835949765
Xochimilco,2025-09-08,2373.8498626373625
Xochimilco,2025-09-15,2373.8498626373625
Xochimilco,2025-09-22,2482.692752714972
Xochimilco,2025-09-29,2478.7674552544963
Xochimilco,2025-10-06,2473.0043877551025
Xochimilco,2025-10-13,2472.951666666667
Xochimilco,2025-10-20,2472.951666666667
Xochimilco,2025-10-27,2472.951666666667
Xochimilco,2025-11-03,2472.951666666667
Xochimilco,2025-11-10,2472.951666666667
Xochimilco,2025-11-17,2472.951666666667
Xochimilco,2025-11-24,2472.951666666667
Xochimilco,2025-12-01,2469.9364826486153
Xochimilco,2025-12-08,2498.0136764705885
Xochimilco,2025-12-15,2512.1351923477728
Xochimilco,2025-12-22,2690.2520720932052
Xochimilco,2025-12-29,2728.502821497145
Xochimilco,2026-01-05,3043.4620086923655
Xochimilco,2026-01-12,3111.0410714285717
Xochimilco,2026-01-19,3111.0410714285717
Xochimilco,2026-01-26,3105.645663265306
Xochimilco,2026-02-02,3101.967942176871
Xochimilco,2026-02-09,3098.169047619048
Xochimilco,2026-02-16,3098.169047619048
Xochimilco,2026-02-23,3098.169047619048
Xochimilco,2026-03-02,3098.169047619048
Xochimilco,2026-03-09,3098.169047619048
Xochimilco,2026-03-16,3098.169047619048
Xochimilco,2026-03-23,3035.6567316017317
Álvaro Obregón,2024-09-30,1081.1024024705848
Álvaro Obregón,2024-10-07,1086.9454904874708
Álvaro Obregón,2024-10-14,1074.0415046127944
Álvaro Obregón,2024-10-21,1057.8857554619408
Álvaro Obregón,2024-10-28,1051.8403650161033
Álvaro Obregón,2024-11-04,1040.837426084198
Álvaro Obregón,2024-11-11,1016.5845192595862
Álvaro Obregón,2024-11-18,1021.5076041063684
Álvaro Obregón,2024-11-25,1016.8723232063081
Álvaro Obregón,2024-12-02,1018.0467277815811
Álvaro Obregón,2024-12-09,1004.1312216955539
Álvaro Obregón,2024-12-16,995.2509383667842
Álvaro Obregón,2024-12-23,992.5060916799141
Álvaro Obregón,2024-12-30,1198.1925738849245
Álvaro Obregón,2025-01-06,1364.4359632141327
Álvaro Obregón,2025-01-13,1318.771040500489
Álvaro Obregón,2025-01-20,1310.333518953854
Álvaro Obregón,2025-01-27,1319.241787169801
Álvaro Obregón,2025-02-03,1311.355605972905
Álvaro Obregón,2025-02-10,1299.3572765814076
Álvaro Obregón,2025-02-17,1293.3410798543325
Álvaro Obregón,2025-02-24,1292.9872212299829
Álvaro Obregón,2025-03-03,1303.4816573889864
Álvaro Obregón,2025-03-10,1311.561201910603
Álvaro Obregón,2025-03-17,1317.6442209251866
Álvaro Obregón,2025-03-24,1297.9870185827274
Álvaro Obregón,2025-03-31,1141.0898716193567
Álvaro Obregón,2025-04-07,1076.2215471613588
Álvaro Obregón,2025-04-14,1068.383860540113
Álvaro Obregón,2025-04-21,1063.90122893852
Álvaro Obregón,2025-04-28,1067.4471600773206
Álvaro Obregón,2025-05-05,1054.3445996639412
Álvaro Obregón,2025-05-12,1051.9005329602016
Álvaro Obregón,2025-05-19,1052.0411199194116
Álvaro Obregón,2025-05-26,1050.7197332306118
Álvaro Obregón,2025-06-02,1053.4586682948454
Álvaro Obregón,2025-06-09,1061.9702128339845
Álvaro Obregón,2025-06-16,1058.7658810456544
Álvaro Obregón,2025-06-23,1061.114763544243
Álvaro Obregón,2025-06-30,1061.283472395618
Álvaro Obregón,2025-07-07,1086.0949403237878
Álvaro Obregón,2025-07-14,1088.0765899242729
Álvaro Obregón,2025-07-21,1089.9092768245678
Álvaro Obregón,2025-07-28,1089.3878189034206
Álvaro Obregón,2025-08-04,1087.068782301644
Álvaro Obregón,2025-08-11,1082.9148487033347
Álvaro Obregón,2025-08-18,1081.5129481158194
Álvaro Obregón,2025-08-25,1080.3143748710281
Álvaro Obregón,2025-09-01,1075.8776537023116
Álvaro Obregón,2025-09-08,1065.3253931636743
Álvaro Obregón,2025-09-15,1065.8359869543406
Álvaro Obregón,2025-09-22,1066.4801618523534
Álvaro Obregón,2025-09-29,1088.1221968843722
Álvaro Obregón,2025-10-06,1078.444026938253
Álvaro Obregón,2025-10-13,1074.9436790628724
Álvaro Obregón,2025-10-20,1074.0138749398207
Álvaro Obregón,2025-10-27,1079.8384078878032
Álvaro Obregón,2025-11-03,1086.232843480611
Álvaro Obregón,2025-11-10,1107.3008914183788
Álvaro Obregón,2025-11-17,1106.8899549847422
Álvaro Obregón,2025-11-24,1105.3035511020848
Álvaro Obregón,2025-12-01,1108.4346531074245
Álvaro Obregón,2025-12-08,1110.255467547249
Álvaro Obregón,2025-12-15,1111.2142863687386
Álvaro Obregón,2025-12-22,1175.4578822700862
Álvaro Obregón,2025-12-29,1166.5540733413784
Álvaro Obregón,2026-01-05,1169.4797368543836
Álvaro Obregón,2026-01-12,1170.1442831155239
Álvaro Obregón,2026-01-19,1167.3945223617304
Álvaro Obregón,2026-01-26,1165.5923029975304
Álvaro Obregón,2026-02-02,1166.3238266596268
Álvaro Obregón,2026-02-09,1168.3340267923115
Álvaro Obregón,2026-02-16,1169.2343991882333
Álvaro Obregón,2026-02-23,1171.485330178038
Álvaro Obregón,2026-03-02,1170.2769584397793
Álvaro Obregón,2026-03-09,1167.7188852751271
Álvaro Obregón,2026-03-16,1162.7627897379593
Álvaro Obregón,2026-03-23,1087.0911773802213
